disparity_cbgs_finals,disparity_pois_finals,entropy_cbgs_finals,entropy_pois_finals,degree_finals,clustering_finals,betweenness_finals,modularity_finals
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
0.6872347565500484,0.07404513749214055,0.7641367690983023,3.6047006939429336,92.14266117969822,0.8109050768647438,0.0017898873928218263,0.5437715287768322
